Country,Type,Year,AverageTemperature,TemperatureDifference,AverageTemperatureUncertainty,BaseTemperature
Serbia,C,1929,9.107333333333335,-0.6966194444444422,0.5231666666666667,9.803952777777777
Serbia,C,1930,10.823416666666667,1.0194638888888896,0.38658333333333333,9.803952777777777
Serbia,C,1931,9.84625,0.04229722222222243,0.5139166666666667,9.803952777777777
Serbia,C,1933,8.9825,-0.8214527777777771,0.5971666666666667,9.803952777777777
Serbia,C,1965,9.712166666666665,-0.09178611111111223,0.361,9.803952777777777
Serbia,C,1934,11.063249999999998,1.2592972222222212,0.5563333333333335,9.803952777777777
Serbia,C,1935,10.148749999999998,0.34479722222222087,0.5045,9.803952777777777
Serbia,C,1936,10.715166666666663,0.9112138888888861,0.3901666666666667,9.803952777777777
Serbia,C,1937,10.715333333333334,0.9113805555555565,0.4050833333333333,9.803952777777777
Serbia,C,1938,10.034166666666666,0.23021388888888872,0.3775833333333333,9.803952777777777
Serbia,C,1939,10.536583333333333,0.7326305555555557,0.35900000000000004,9.803952777777777
Serbia,C,1940,8.5015,-1.302452777777777,0.4196666666666667,9.803952777777777
Serbia,C,1941,9.199083333333334,-0.6048694444444429,0.49208333333333326,9.803952777777777
Serbia,C,1942,9.3915,-0.41245277777777645,0.5854166666666666,9.803952777777777
Serbia,C,1921,10.068333333333333,0.2643805555555563,0.4275,9.803952777777777
Serbia,C,2011,10.823,1.0190472222222233,0.3055833333333333,9.803952777777777
Serbia,C,1990,11.196083333333332,1.3921305555555552,0.27641666666666664,9.803952777777777
Serbia,C,1992,10.975583333333333,1.1716305555555557,0.2934166666666667,9.803952777777777
Serbia,C,1993,10.414416666666668,0.6104638888888907,0.2334166666666667,9.803952777777777
Serbia,C,1994,11.682250000000003,1.8782972222222263,0.2664166666666667,9.803952777777777
Serbia,C,1995,10.276166666666667,0.4722138888888896,0.224,9.803952777777777
Serbia,C,1996,9.824916666666667,0.02096388888888967,0.24175,9.803952777777777
Serbia,C,1997,9.984,0.1800472222222229,0.27416666666666667,9.803952777777777
Serbia,C,1998,10.568333333333333,0.7643805555555563,0.25675,9.803952777777777
Serbia,C,1999,10.917249999999997,1.1132972222222204,0.2354166666666667,9.803952777777777
Serbia,C,2000,11.791000000000002,1.987047222222225,0.27258333333333334,9.803952777777777
Serbia,C,2001,10.913166666666664,1.1092138888888865,0.25525000000000003,9.803952777777777
Serbia,C,2002,11.413416666666668,1.6094638888888912,0.24816666666666667,9.803952777777777
Serbia,C,2003,10.795499999999999,0.9915472222222217,0.2846666666666667,9.803952777777777
Serbia,C,2004,10.6165,0.8125472222222232,0.24516666666666664,9.803952777777777
Serbia,C,2005,9.922583333333334,0.11863055555555668,0.22341666666666668,9.803952777777777
Serbia,C,2006,10.574166666666667,0.7702138888888896,0.3085833333333333,9.803952777777777
Serbia,C,2007,11.745916666666664,1.9419638888888873,0.25991666666666663,9.803952777777777
Serbia,C,2008,11.666333333333334,1.862380555555557,0.2548333333333333,9.803952777777777
Serbia,C,2009,11.41216666666667,1.6082138888888924,0.28708333333333336,9.803952777777777
Serbia,C,2010,10.9925,1.1885472222222226,0.28791666666666665,9.803952777777777
Serbia,C,1991,9.747083333333334,-0.05686944444444286,0.27725,9.803952777777777
Serbia,C,1989,10.60741666666667,0.8034638888888921,0.28150000000000003,9.803952777777777
Serbia,C,1967,10.316166666666668,0.5122138888888905,0.34500000000000003,9.803952777777777
Serbia,C,1988,10.476166666666666,0.6722138888888889,0.26783333333333337,9.803952777777777
Serbia,C,1968,10.440583333333334,0.6366305555555574,0.32808333333333334,9.803952777777777
Serbia,C,1970,10.0585,0.25454722222222337,0.33258333333333334,9.803952777777777
Serbia,C,1971,10.123583333333334,0.3196305555555572,0.2648333333333333,9.803952777777777
Serbia,C,1972,10.319083333333333,0.5151305555555563,0.35175,9.803952777777777
Serbia,C,1973,9.758416666666667,-0.04553611111110989,0.286,9.803952777777777
Serbia,C,1974,10.270333333333333,0.46638055555555624,0.33425,9.803952777777777
Serbia,C,1975,10.440166666666666,0.6362138888888893,0.31125,9.803952777777777
Serbia,C,1976,9.385916666666667,-0.4180361111111104,0.28458333333333324,9.803952777777777
Serbia,C,1977,10.627583333333334,0.8236305555555568,0.2575,9.803952777777777
Serbia,C,1978,9.541916666666667,-0.2620361111111098,0.25275000000000003,9.803952777777777
Serbia,C,1979,10.486166666666664,0.6822138888888869,0.25933333333333336,9.803952777777777
Serbia,C,1980,9.355583333333334,-0.4483694444444435,0.2364166666666667,9.803952777777777
Serbia,C,1981,10.114666666666666,0.3107138888888894,0.2541666666666667,9.803952777777777
Serbia,C,1982,10.313999999999998,0.5100472222222212,0.2664166666666667,9.803952777777777
Serbia,C,1983,10.431083333333332,0.6271305555555546,0.29016666666666663,9.803952777777777
Serbia,C,1984,9.98125,0.17729722222222222,0.26858333333333334,9.803952777777777
Serbia,C,1985,9.664416666666666,-0.13953611111111108,0.26541666666666663,9.803952777777777
Serbia,C,1986,10.14875,0.34479722222222264,0.28408333333333335,9.803952777777777
Serbia,C,1987,10.204916666666668,0.40096388888889045,0.2595,9.803952777777777
Serbia,C,1966,10.82475,1.0207972222222228,0.33291666666666664,9.803952777777777
Serbia,C,1969,9.765333333333333,-0.03861944444444454,0.4030833333333333,9.803952777777777
Serbia,C,2012,11.451749999999999,1.6477972222222217,0.39466666666666655,9.803952777777777
Senegal,C,1953,27.86175,0.11403888888888503,0.26999999999999996,27.747711111111116
Senegal,C,1944,28.249583333333337,0.5018722222222216,0.38008333333333333,27.747711111111116
Senegal,C,1945,28.476416666666665,0.7287055555555497,0.3469166666666667,27.747711111111116
Senegal,C,1946,27.958583333333326,0.21087222222221058,0.3665833333333333,27.747711111111116
Senegal,C,1947,28.11525,0.367538888888884,0.32008333333333333,27.747711111111116
Senegal,C,1948,27.68975,-0.05796111111111557,0.6891666666666666,27.747711111111116
Senegal,C,1949,28.074249999999996,0.32653888888888005,0.39375,27.747711111111116
Senegal,C,1950,27.817083333333333,0.06937222222221706,0.24116666666666667,27.747711111111116
Senegal,C,1951,27.828833333333332,0.08112222222221632,0.30125,27.747711111111116
Senegal,C,1952,27.630833333333328,-0.11687777777778763,0.24233333333333332,27.747711111111116
Senegal,C,1954,27.75466666666667,0.006955555555553161,0.37508333333333327,27.747711111111116
Senegal,C,2011,28.77491666666667,1.027205555555554,0.42783333333333334,27.747711111111116
Senegal,C,1955,27.985,0.23728888888888378,0.2594166666666667,27.747711111111116
Senegal,C,1956,27.695666666666668,-0.05204444444444789,0.2864166666666666,27.747711111111116
Senegal,C,1957,27.790833333333335,0.04312222222221962,0.41933333333333334,27.747711111111116
Senegal,C,1958,28.27683333333333,0.5291222222222132,0.3140833333333333,27.747711111111116
Senegal,C,1959,27.935,0.18728888888888306,0.29091666666666666,27.747711111111116
Senegal,C,1960,28.014166666666668,0.26645555555555234,0.2743333333333334,27.747711111111116
Senegal,C,1961,28.028666666666666,0.2809555555555505,0.34500000000000003,27.747711111111116
Senegal,C,1962,28.163,0.4152888888888846,0.3728333333333333,27.747711111111116
Senegal,C,1963,28.248499999999996,0.5007888888888807,0.32158333333333333,27.747711111111116
Senegal,C,1943,27.772916666666664,0.02520555555554793,0.3666666666666667,27.747711111111116
Senegal,C,1942,27.956916666666668,0.20920555555555254,0.37766666666666676,27.747711111111116
Senegal,C,1941,28.248333333333335,0.5006222222222192,0.4675833333333333,27.747711111111116
Senegal,C,1940,28.04483333333333,0.29712222222221385,0.38991666666666663,27.747711111111116
Senegal,C,1921,27.90075,0.15303888888888295,0.6234166666666666,27.747711111111116
Senegal,C,1922,27.842666666666663,0.09495555555554702,0.6906666666666667,27.747711111111116
Senegal,C,1923,28.156333333333333,0.4086222222222169,0.8580833333333334,27.747711111111116
Senegal,C,1924,27.889750000000003,0.14203888888888727,0.6715,27.747711111111116
Senegal,C,1925,27.99291666666667,0.2452055555555539,0.6124166666666667,27.747711111111116
Senegal,C,1926,28.447999999999997,0.7002888888888812,0.6176666666666666,27.747711111111116
Senegal,C,1927,28.010583333333333,0.2628722222222173,0.5431666666666666,27.747711111111116
Senegal,C,1928,27.72108333333333,-0.026627777777786577,0.49216666666666664,27.747711111111116
Senegal,C,1929,27.773666666666667,0.025955555555551513,0.6557499999999999,27.747711111111116
Senegal,C,1930,27.641833333333334,-0.10587777777778129,0.5695,27.747711111111116
Senegal,C,1931,28.22191666666666,0.474205555555546,0.743,27.747711111111116
Senegal,C,1932,27.84975,0.10203888888888457,0.7640833333333333,27.747711111111116
Senegal,C,1933,27.84441666666667,0.09670555555555538,0.6849166666666666,27.747711111111116
Senegal,C,1934,27.657416666666663,-0.09029444444445289,0.8644999999999997,27.747711111111116
Senegal,C,1935,27.757166666666663,0.009455555555547335,0.5573333333333333,27.747711111111116
Senegal,C,1936,27.966333333333335,0.21862222222221916,0.668,27.747711111111116
Senegal,C,1937,28.226750000000006,0.47903888888889057,0.769,27.747711111111116
Senegal,C,1938,28.10141666666667,0.3537055555555533,0.5247499999999999,27.747711111111116
Senegal,C,1939,27.901416666666666,0.15370555555555043,0.4868333333333334,27.747711111111116
Senegal,C,1964,28.043333333333337,0.2956222222222209,0.3096666666666667,27.747711111111116
Senegal,C,2012,28.63558333333333,0.8878722222222137,0.41383333333333333,27.747711111111116
Senegal,C,1966,28.18508333333334,0.4373722222222227,0.3045,27.747711111111116
Senegal,C,1990,28.508,0.7602888888888835,0.34775,27.747711111111116
Senegal,C,1992,28.459833333333336,0.7121222222222201,0.3114166666666666,27.747711111111116
Senegal,C,1993,28.646500000000003,0.8987888888888875,0.3680833333333333,27.747711111111116
Senegal,C,1994,28.241083333333332,0.49337222222221655,0.3289166666666667,27.747711111111116
Senegal,C,1995,28.556916666666666,0.8092055555555504,0.349,27.747711111111116
Senegal,C,1996,28.775666666666663,1.0279555555555469,0.29183333333333333,27.747711111111116
Senegal,C,1997,28.82133333333333,1.073622222222216,0.39324999999999993,27.747711111111116
Senegal,C,1998,29.254250000000003,1.5065388888888869,0.39875,27.747711111111116
Senegal,C,1999,28.12733333333333,0.3796222222222134,0.4693333333333333,27.747711111111116
Senegal,C,2000,28.52608333333333,0.7783722222222131,0.5368333333333334,27.747711111111116
Senegal,C,2001,28.936333333333334,1.188622222222218,0.7672500000000001,27.747711111111116
Senegal,C,2002,28.97816666666667,1.2304555555555545,0.5123333333333333,27.747711111111116
Senegal,C,2003,28.704166666666666,0.9564555555555501,0.4299166666666667,27.747711111111116
Senegal,C,2004,28.852083333333336,1.1043722222222208,0.45741666666666664,27.747711111111116
Senegal,C,2005,28.955083333333334,1.2073722222222187,0.41191666666666665,27.747711111111116
Senegal,C,2006,28.630750000000003,0.8830388888888869,0.4098333333333333,27.747711111111116
Senegal,C,2007,28.816833333333335,1.0691222222222194,0.337,27.747711111111116
Senegal,C,2008,28.79608333333334,1.0483722222222234,0.37233333333333324,27.747711111111116
Senegal,C,2009,28.473749999999995,0.7260388888888798,0.349,27.747711111111116
Senegal,C,2010,29.302333333333337,1.5546222222222212,0.3663333333333334,27.747711111111116
Senegal,C,1991,28.490333333333336,0.7426222222222201,0.304,27.747711111111116
Senegal,C,1989,28.275833333333328,0.528122222222212,0.33116666666666666,27.747711111111116
Senegal,C,1967,27.585583333333332,-0.16212777777778342,0.3285,27.747711111111116
Senegal,C,1988,28.37658333333334,0.628872222222224,0.2525833333333333,27.747711111111116
Senegal,C,1969,28.70933333333333,0.9616222222222142,0.32316666666666666,27.747711111111116
Senegal,C,1970,28.572166666666664,0.8244555555555486,0.3203333333333333,27.747711111111116
Senegal,C,1971,27.832416666666663,0.08470555555554782,0.2683333333333333,27.747711111111116
Senegal,C,1972,28.205583333333333,0.4578722222222176,0.35441666666666666,27.747711111111116
Senegal,C,1973,28.4645,0.7167888888888854,0.28291666666666665,27.747711111111116
Senegal,C,1974,27.5635,-0.18421111111111443,0.33325,27.747711111111116
Senegal,C,1975,27.711833333333335,-0.035877777777781006,0.3396666666666666,27.747711111111116
Senegal,C,1976,27.662833333333335,-0.0848777777777805,0.29483333333333334,27.747711111111116
Senegal,C,1977,28.543666666666667,0.7959555555555511,0.2999166666666667,27.747711111111116
Senegal,C,1978,28.154333333333337,0.40662222222222155,0.29525,27.747711111111116
Senegal,C,1979,28.636416666666662,0.8887055555555463,0.3135,27.747711111111116
Senegal,C,1980,28.546666666666663,0.7989555555555476,0.25125,27.747711111111116
Senegal,C,1981,28.497916666666665,0.7502055555555494,0.32616666666666666,27.747711111111116
Senegal,C,1982,27.96641666666667,0.21870555555555526,0.324,27.747711111111116
Senegal,C,1983,29.0545,1.3067888888888852,0.321,27.747711111111116
Senegal,C,1984,28.330250000000003,0.5825388888888874,0.2978333333333333,27.747711111111116
Senegal,C,1985,28.27308333333333,0.525372222222213,0.3518333333333333,27.747711111111116
Senegal,C,1986,28.020666666666667,0.2729555555555514,0.338,27.747711111111116
Senegal,C,1987,28.875500000000002,1.1277888888888867,0.3724166666666667,27.747711111111116
Senegal,C,1965,27.591166666666666,-0.15654444444444948,0.3903333333333334,27.747711111111116
Senegal,C,1968,27.802750000000003,0.05503888888888753,0.3070833333333333,27.747711111111116
Saudi Arabia,C,1970,25.977916666666673,0.7350722222222252,0.41391666666666665,25.242844444444447
Saudi Arabia,C,1943,25.295916666666667,0.05307222222221952,0.5868333333333333,25.242844444444447
Saudi Arabia,C,1945,25.503000000000004,0.26015555555555636,0.4875833333333333,25.242844444444447
Saudi Arabia,C,1946,25.650166666666667,0.4073222222222199,0.5815833333333333,25.242844444444447
Saudi Arabia,C,1947,26.12125,0.8784055555555526,0.55,25.242844444444447
Saudi Arabia,C,1948,25.198000000000004,-0.044844444444443354,0.5245,25.242844444444447
Saudi Arabia,C,1949,25.0955,-0.14734444444444605,0.41150000000000003,25.242844444444447
Saudi Arabia,C,1950,25.359166666666667,0.11632222222221955,0.4555833333333333,25.242844444444447
Saudi Arabia,C,1951,26.03591666666667,0.7930722222222215,0.6699999999999999,25.242844444444447
Saudi Arabia,C,1952,25.926583333333337,0.6837388888888896,0.8466666666666667,25.242844444444447
Saudi Arabia,C,1953,25.739416666666667,0.49657222222221975,0.7111666666666667,25.242844444444447
Saudi Arabia,C,1954,26.0115,0.7686555555555543,0.5948333333333334,25.242844444444447
Saudi Arabia,C,1955,25.647000000000002,0.4041555555555547,0.5674166666666667,25.242844444444447
Saudi Arabia,C,1956,25.408083333333334,0.1652388888888865,0.6333333333333334,25.242844444444447
Saudi Arabia,C,1957,25.29641666666667,0.05357222222222191,0.8041666666666667,25.242844444444447
Saudi Arabia,C,1958,25.962833333333332,0.719988888888885,0.6267499999999999,25.242844444444447
Saudi Arabia,C,1959,24.953000000000003,-0.28984444444444435,0.7291666666666666,25.242844444444447
Saudi Arabia,C,1960,26.074083333333334,0.8312388888888869,0.5873333333333333,25.242844444444447
Saudi Arabia,C,1961,25.533416666666664,0.2905722222222167,0.5000833333333333,25.242844444444447
Saudi Arabia,C,1962,26.231916666666663,0.9890722222222159,0.6063333333333333,25.242844444444447
Saudi Arabia,C,1963,25.9515,0.708655555555552,0.47408333333333336,25.242844444444447
Saudi Arabia,C,1944,25.801,0.5581555555555511,0.6599166666666667,25.242844444444447
Saudi Arabia,C,1942,25.836166666666667,0.5933222222222199,0.5753333333333334,25.242844444444447
Saudi Arabia,C,1965,25.762583333333335,0.5197388888888881,0.47333333333333333,25.242844444444447
Saudi Arabia,C,1941,25.768749999999997,0.5259055555555499,0.7612499999999999,25.242844444444447
Saudi Arabia,C,1922,25.596333333333334,0.3534888888888865,0.6715833333333333,25.242844444444447
Saudi Arabia,C,1923,25.394750000000002,0.15190555555555463,0.60225,25.242844444444447
Saudi Arabia,C,1924,25.886416666666662,0.6435722222222147,0.6709166666666667,25.242844444444447
Saudi Arabia,C,1925,25.328999999999997,0.08615555555554977,0.6524166666666668,25.242844444444447
Saudi Arabia,C,1926,25.499750000000002,0.25690555555555505,0.6022500000000001,25.242844444444447
Saudi Arabia,C,1927,25.587999999999997,0.3451555555555501,0.6669166666666667,25.242844444444447
Saudi Arabia,C,1928,25.7235,0.48065555555555406,0.67525,25.242844444444447
Saudi Arabia,C,1929,25.707916666666666,0.46507222222221856,0.6646666666666667,25.242844444444447
Saudi Arabia,C,1930,25.670916666666667,0.4280722222222195,0.6336666666666666,25.242844444444447
Saudi Arabia,C,1931,25.678916666666666,0.43607222222221864,0.5705833333333333,25.242844444444447
Saudi Arabia,C,1932,25.31716666666667,0.07432222222222151,0.6325000000000001,25.242844444444447
Saudi Arabia,C,1933,25.054916666666667,-0.18792777777778014,0.6489999999999999,25.242844444444447
Saudi Arabia,C,1934,25.345833333333335,0.10298888888888769,0.6260833333333334,25.242844444444447
Saudi Arabia,C,1935,25.821583333333333,0.5787388888888856,0.5855,25.242844444444447
Saudi Arabia,C,1936,25.55933333333333,0.31648888888888393,0.6869999999999999,25.242844444444447
Saudi Arabia,C,1937,25.443249999999995,0.20040555555554818,0.6070833333333333,25.242844444444447
Saudi Arabia,C,1938,25.293166666666668,0.0503222222222206,0.8035833333333332,25.242844444444447
Saudi Arabia,C,1939,25.459,0.21615555555555233,0.6155833333333334,25.242844444444447
Saudi Arabia,C,1940,25.799500000000005,0.5566555555555581,0.6352500000000001,25.242844444444447
Saudi Arabia,C,1964,25.2745,0.03165555555555244,0.5377500000000001,25.242844444444447
Saudi Arabia,C,1966,26.198999999999995,0.9561555555555472,0.46025,25.242844444444447
Saudi Arabia,C,2012,26.988916666666665,1.7460722222222174,0.3855833333333334,25.242844444444447
Saudi Arabia,C,1990,26.018750000000008,0.7759055555555605,0.33483333333333337,25.242844444444447
Saudi Arabia,C,1992,24.77125,-0.47159444444444887,0.35233333333333333,25.242844444444447
Saudi Arabia,C,1993,25.741,0.49815555555555235,0.3479166666666667,25.242844444444447
Saudi Arabia,C,1994,26.297583333333336,1.0547388888888882,0.3194166666666667,25.242844444444447
Saudi Arabia,C,1995,25.989166666666666,0.7463222222222186,0.2996666666666666,25.242844444444447
Saudi Arabia,C,1996,26.432999999999996,1.190155555555549,0.3143333333333333,25.242844444444447
Saudi Arabia,C,1997,25.86766666666667,0.6248222222222211,0.39749999999999996,25.242844444444447
Saudi Arabia,C,1998,26.853749999999994,1.6109055555555472,0.3724166666666667,25.242844444444447
Saudi Arabia,C,1999,26.940583333333333,1.6977388888888854,0.33558333333333334,25.242844444444447
Saudi Arabia,C,2000,26.642916666666665,1.4000722222222173,0.3254166666666667,25.242844444444447
Saudi Arabia,C,2001,26.769666666666666,1.5268222222222185,0.36125,25.242844444444447
Saudi Arabia,C,2002,26.62733333333333,1.3844888888888818,0.2920833333333333,25.242844444444447
Saudi Arabia,C,2003,26.816666666666666,1.5738222222222191,0.34925,25.242844444444447
Saudi Arabia,C,2004,26.519000000000005,1.2761555555555582,0.3378333333333334,25.242844444444447
Saudi Arabia,C,2005,26.495499999999996,1.252655555555549,0.28758333333333336,25.242844444444447
Saudi Arabia,C,2006,26.558583333333335,1.3157388888888875,0.35233333333333333,25.242844444444447
Saudi Arabia,C,2007,26.682583333333337,1.4397388888888898,0.2880833333333334,25.242844444444447
Saudi Arabia,C,2008,26.477750000000004,1.2349055555555566,0.29466666666666663,25.242844444444447
Saudi Arabia,C,2009,26.827750000000005,1.584905555555558,0.2760833333333334,25.242844444444447
Saudi Arabia,C,2010,27.530083333333334,2.2872388888888864,0.2773333333333334,25.242844444444447
Saudi Arabia,C,1991,25.77625,0.5334055555555537,0.27941666666666665,25.242844444444447
Saudi Arabia,C,1989,25.479,0.2361555555555519,0.38125000000000003,25.242844444444447
Saudi Arabia,C,1967,25.172916666666666,-0.06992777777778159,0.4090833333333333,25.242844444444447
Saudi Arabia,C,1988,26.141833333333334,0.8989888888888871,0.2906666666666667,25.242844444444447
Saudi Arabia,C,1968,25.426333333333332,0.18348888888888482,0.4995,25.242844444444447
Saudi Arabia,C,1969,26.199249999999996,0.9564055555555484,0.4853333333333334,25.242844444444447
Saudi Arabia,C,1971,25.225583333333336,-0.01726111111111095,0.5153333333333334,25.242844444444447
Saudi Arabia,C,1972,25.26991666666667,0.027072222222223274,0.45908333333333334,25.242844444444447
Saudi Arabia,C,1973,25.778166666666664,0.5353222222222165,0.5673333333333332,25.242844444444447
Saudi Arabia,C,1974,25.537333333333333,0.29448888888888547,0.449,25.242844444444447
Saudi Arabia,C,1975,25.274999999999995,0.03215555555554772,0.4911666666666666,25.242844444444447
Saudi Arabia,C,1976,25.334333333333333,0.09148888888888607,0.4983333333333333,25.242844444444447
Saudi Arabia,C,1977,26.094583333333333,0.8517388888888853,0.47708333333333325,25.242844444444447
Saudi Arabia,C,1978,26.04341666666667,0.8005722222222218,0.54025,25.242844444444447
Saudi Arabia,C,1979,26.414583333333336,1.171738888888889,0.44616666666666677,25.242844444444447
Saudi Arabia,C,1980,26.117333333333335,0.8744888888888873,0.4251666666666667,25.242844444444447
Saudi Arabia,C,1981,26.070333333333334,0.8274888888888867,0.4389166666666666,25.242844444444447
Saudi Arabia,C,1982,25.007166666666663,-0.23567777777778431,0.41650000000000004,25.242844444444447
Saudi Arabia,C,1983,25.149333333333335,-0.09351111111111265,0.4557500000000001,25.242844444444447
Saudi Arabia,C,1984,25.159583333333334,-0.08326111111111345,0.38166666666666665,25.242844444444447
Saudi Arabia,C,1985,25.445333333333327,0.20248888888887961,0.3774166666666667,25.242844444444447
Saudi Arabia,C,1986,25.64775,0.4049055555555512,0.3368333333333333,25.242844444444447
Saudi Arabia,C,1987,26.316166666666664,1.0733222222222167,0.3465833333333334,25.242844444444447
Saudi Arabia,C,1921,25.069,-0.17384444444444824,0.7859166666666667,25.242844444444447
Saudi Arabia,C,2011,26.635250000000003,1.3924055555555555,0.3389166666666666,25.242844444444447
Sao Tome And Principe,C,2012,26.393083333333337,0.9951527777777791,0.6978333333333334,25.397930555555558
Sao Tome And Principe,C,1942,26.170833333333334,0.7729027777777766,0.38891666666666663,25.397930555555558
Sao Tome And Principe,C,1944,26.323416666666663,0.9254861111111055,0.35000000000000003,25.397930555555558
Sao Tome And Principe,C,1945,26.364666666666665,0.966736111111107,0.4133333333333334,25.397930555555558
Sao Tome And Principe,C,1946,26.028333333333336,0.6304027777777783,0.3760833333333334,25.397930555555558
Sao Tome And Principe,C,1947,26.29816666666667,0.9002361111111128,0.3506666666666667,25.397930555555558
Sao Tome And Principe,C,1948,25.957666666666668,0.5597361111111105,0.32449999999999996,25.397930555555558
Sao Tome And Principe,C,1949,26.38175,0.9838194444444426,0.37566666666666665,25.397930555555558
Sao Tome And Principe,C,1950,25.919833333333333,0.5219027777777754,0.34825,25.397930555555558
Sao Tome And Principe,C,1951,26.04666666666667,0.6487361111111127,0.3431666666666666,25.397930555555558
Sao Tome And Principe,C,1952,26.041916666666665,0.6439861111111078,0.26833333333333337,25.397930555555558
Sao Tome And Principe,C,1953,25.9505,0.552569444444444,0.35808333333333336,25.397930555555558
Sao Tome And Principe,C,1954,25.536,0.1380694444444437,0.2630833333333333,25.397930555555558
Sao Tome And Principe,C,1955,25.703333333333333,0.30540277777777547,0.38925000000000004,25.397930555555558
Sao Tome And Principe,C,1956,25.506833333333333,0.10890277777777513,0.3748333333333333,25.397930555555558
Sao Tome And Principe,C,1957,25.973916666666664,0.5759861111111064,0.5018333333333335,25.397930555555558
Sao Tome And Principe,C,1958,25.78925,0.39131944444444144,0.34141666666666665,25.397930555555558
Sao Tome And Principe,C,1959,25.878833333333333,0.480902777777775,0.3036666666666667,25.397930555555558
Sao Tome And Principe,C,1960,26.00475,0.6068194444444437,0.3275833333333333,25.397930555555558
Sao Tome And Principe,C,1961,25.740166666666667,0.3422361111111094,0.29224999999999995,25.397930555555558
Sao Tome And Principe,C,1962,25.815583333333336,0.41765277777777854,0.30333333333333334,25.397930555555558
Sao Tome And Principe,C,1943,25.719583333333336,0.32165277777777845,0.34991666666666665,25.397930555555558
Sao Tome And Principe,C,1941,26.369749999999996,0.9718194444444386,0.41408333333333336,25.397930555555558
Sao Tome And Principe,C,1964,25.708583333333333,0.31065277777777567,0.26116666666666666,25.397930555555558
Sao Tome And Principe,C,1940,25.948499999999996,0.550569444444438,0.5754166666666667,25.397930555555558
Sao Tome And Principe,C,1921,25.905583333333336,0.5076527777777784,0.5841666666666666,25.397930555555558
Sao Tome And Principe,C,1922,25.71275,0.3148194444444421,0.6819999999999999,25.397930555555558
Sao Tome And Principe,C,1923,25.575999999999997,0.17806944444443928,0.4985833333333332,25.397930555555558
Sao Tome And Principe,C,1924,26.048166666666663,0.6502361111111057,0.5515833333333333,25.397930555555558
Sao Tome And Principe,C,1925,25.550333333333327,0.15240277777776967,0.7074999999999999,25.397930555555558
Sao Tome And Principe,C,1926,26.009583333333328,0.6116527777777705,0.7290000000000001,25.397930555555558
Sao Tome And Principe,C,1927,26.15116666666667,0.7532361111111108,0.5451666666666665,25.397930555555558
Sao Tome And Principe,C,1928,25.824416666666675,0.42648611111111734,0.636,25.397930555555558
Sao Tome And Principe,C,1929,25.751833333333334,0.3539027777777761,0.61325,25.397930555555558
Sao Tome And Principe,C,1930,25.819416666666665,0.4214861111111077,0.80825,25.397930555555558
Sao Tome And Principe,C,1931,25.855833333333333,0.4579027777777753,0.7585833333333333,25.397930555555558
Sao Tome And Principe,C,1932,25.56833333333334,0.170402777777781,0.7094999999999999,25.397930555555558
Sao Tome And Principe,C,1933,26.06441666666667,0.6664861111111122,0.6095,25.397930555555558
Sao Tome And Principe,C,1934,26.219333333333328,0.8214027777777702,0.6983333333333334,25.397930555555558
Sao Tome And Principe,C,1935,26.066333333333333,0.668402777777775,0.7730833333333335,25.397930555555558
Sao Tome And Principe,C,1936,25.958833333333335,0.5609027777777769,0.64525,25.397930555555558
Sao Tome And Principe,C,1937,26.380583333333334,0.9826527777777763,0.6394166666666666,25.397930555555558
Sao Tome And Principe,C,1938,26.17941666666667,0.7814861111111107,0.6760833333333333,25.397930555555558
Sao Tome And Principe,C,1939,25.781666666666666,0.3837361111111086,0.8206666666666668,25.397930555555558
Sao Tome And Principe,C,1963,26.143833333333337,0.7459027777777791,0.337,25.397930555555558
Sao Tome And Principe,C,1965,25.82733333333334,0.42940277777778135,0.30183333333333334,25.397930555555558
Sao Tome And Principe,C,2010,26.766500000000004,1.3685694444444465,0.3965,25.397930555555558
Sao Tome And Principe,C,1989,25.96941666666667,0.5714861111111134,0.43224999999999997,25.397930555555558
Sao Tome And Principe,C,1991,26.096166666666665,0.6982361111111075,0.42841666666666667,25.397930555555558
Sao Tome And Principe,C,1992,25.789916666666667,0.3919861111111089,0.3661666666666667,25.397930555555558
Sao Tome And Principe,C,1993,26.101249999999997,0.7033194444444391,0.3080833333333334,25.397930555555558
Sao Tome And Principe,C,1994,26.142833333333332,0.7449027777777744,0.37175,25.397930555555558
Sao Tome And Principe,C,1995,26.43841666666667,1.040486111111111,0.449,25.397930555555558
Sao Tome And Principe,C,1996,26.06975000000001,0.6718194444444521,0.49241666666666667,25.397930555555558
Sao Tome And Principe,C,1997,26.140166666666662,0.7422361111111044,0.4314166666666666,25.397930555555558
Sao Tome And Principe,C,1998,26.832583333333332,1.4346527777777744,0.3760833333333333,25.397930555555558
Sao Tome And Principe,C,1999,26.283416666666668,0.8854861111111099,0.4398333333333333,25.397930555555558
Sao Tome And Principe,C,2000,26.188999999999993,0.7910694444444353,0.3735833333333334,25.397930555555558
Sao Tome And Principe,C,2001,26.05633333333333,0.6584027777777735,0.3805,25.397930555555558
Sao Tome And Principe,C,2002,26.395749999999996,0.9978194444444384,0.4561666666666668,25.397930555555558
Sao Tome And Principe,C,2003,26.567333333333334,1.1694027777777762,0.47833333333333333,25.397930555555558
Sao Tome And Principe,C,2004,26.48458333333333,1.086652777777772,0.3759166666666667,25.397930555555558
